지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2018-10-16 20:00,14.8,,2,68,,,12.6
108,서울,2018-10-16 21:00,14.3,,1,72,,,11.6
108,서울,2018-10-16 22:00,13.6,,.6,71,,,10.9
108,서울,2018-10-16 23:00,12.9,,.6,78,,,10.3
108,서울,2018-10-17 00:00,12.3,,1.2,75,,,9.6
108,서울,2018-10-17 01:00,11.5,,1.2,74,,,8.9
108,서울,2018-10-17 02:00,10.8,,.3,77,,,8.1
108,서울,2018-10-17 03:00,10.2,,.3,80,,,7.6
108,서울,2018-10-17 04:00,9.7,,0,76,,,7.1
108,서울,2018-10-17 05:00,9.2,,0,77,,,6.8
108,서울,2018-10-17 06:00,8.8,,.2,77,,,6.5
108,서울,2018-10-17 07:00,8.6,,.7,77,0,,6.4
108,서울,2018-10-17 08:00,9.2,,.2,68,.5,,8.1
108,서울,2018-10-17 09:00,11.2,,1.1,63,1,,13.5
108,서울,2018-10-17 10:00,14,,1.6,58,1,,19.9
108,서울,2018-10-17 11:00,15.5,,2.5,25,1,,25.2
108,서울,2018-10-17 12:00,16.2,,2.5,29,1,,29
108,서울,2018-10-17 13:00,17.7,,2.1,25,1,,31.6
108,서울,2018-10-17 14:00,18.3,,1.7,24,1,,31.9
108,서울,2018-10-17 15:00,18.3,,2.7,21,1,,29.4
108,서울,2018-10-17 16:00,18,,2.1,26,1,,25.9
108,서울,2018-10-17 17:00,16.9,,2.5,34,1,,18.3
108,서울,2018-10-17 18:00,14.6,,2.3,39,.5,,14.1
108,서울,2018-10-17 19:00,13.2,,1.3,42,,,11.6
108,서울,2018-10-17 20:00,12.2,,1.1,47,,,10.1
108,서울,2018-10-17 21:00,10.8,,.9,53,,,9.2
108,서울,2018-10-17 22:00,9.9,,.1,50,,,8.2
108,서울,2018-10-17 23:00,9.7,,.7,56,,,7.5
108,서울,2018-10-18 00:00,9.2,,.7,64,,,7.7
108,서울,2018-10-18 01:00,9,,.7,66,,,7
108,서울,2018-10-18 02:00,8.7,,.8,71,,,7
108,서울,2018-10-18 03:00,8.6,,.6,74,,,6.9
108,서울,2018-10-18 04:00,8.1,,.6,78,,,6.5
108,서울,2018-10-18 05:00,7.8,,1.1,81,,,6.3
108,서울,2018-10-18 06:00,7.6,,.3,82,,,5.8
108,서울,2018-10-18 07:00,7.7,,.4,81,0,,6.3
108,서울,2018-10-18 08:00,8.5,,.5,77,0,,9.9
108,서울,2018-10-18 09:00,10.9,,.9,60,.9,,12.3
108,서울,2018-10-18 10:00,13.7,,1.2,57,1,,19.4
108,서울,2018-10-18 11:00,15,,1.4,52,.7,,25.3
108,서울,2018-10-18 12:00,16.8,,1.6,50,.9,,24.1
108,서울,2018-10-18 13:00,18.1,,2.2,43,1,,29.8
108,서울,2018-10-18 14:00,18.7,,1.3,39,.9,,28.9
108,서울,2018-10-18 15:00,19,,1.9,38,.9,,29.2
108,서울,2018-10-18 16:00,18.5,,1.8,40,1,,25.4
108,서울,2018-10-18 17:00,16.9,,1.6,44,.5,,18.6
108,서울,2018-10-18 18:00,15.7,,2.5,45,.3,,15.7
108,서울,2018-10-18 19:00,14.9,,2.1,49,,,14.3
108,서울,2018-10-18 20:00,13.8,,1.9,56,,,12.6
108,서울,2018-10-18 21:00,12.6,,.5,60,,,10.8
108,서울,2018-10-18 22:00,11.6,,.2,61,,,9.8
108,서울,2018-10-18 23:00,10.9,,.2,64,,,8.9
108,서울,2018-10-19 00:00,10.3,,1.5,67,,,8.6
108,서울,2018-10-19 01:00,9.8,,1.7,68,,,8.2
108,서울,2018-10-19 02:00,9.2,,1.5,72,,,7.3
108,서울,2018-10-19 03:00,8.5,,1.3,74,,,6.7
108,서울,2018-10-19 04:00,8.1,,.3,76,,,5.8
108,서울,2018-10-19 05:00,7.7,,0,73,,,5.5
108,서울,2018-10-19 06:00,7.2,,.5,77,,,5
108,서울,2018-10-19 07:00,7.3,,.4,72,0,,5
108,서울,2018-10-19 08:00,7.9,,.6,63,.5,,6.2
108,서울,2018-10-19 09:00,11.1,,1,53,1,,12.5
108,서울,2018-10-19 10:00,13.8,,1.5,44,1,,20.2
108,서울,2018-10-19 11:00,16.4,,1.1,35,1,,26.2
108,서울,2018-10-19 12:00,17.4,,1.1,33,1,,30.6
108,서울,2018-10-19 13:00,18.9,,1.8,33,1,,32.7
108,서울,2018-10-19 14:00,19.8,,2.3,32,1,,32.8
108,서울,2018-10-19 15:00,19.7,,3,30,1,,29.7
108,서울,2018-10-19 16:00,19.3,,2.8,29,1,,26.2
108,서울,2018-10-19 17:00,18.5,,2.2,35,1,,18.8
108,서울,2018-10-19 18:00,16.6,,2.4,40,.4,,14.6
108,서울,2018-10-19 19:00,15.3,,2.4,53,,,13.2
108,서울,2018-10-19 20:00,14.2,,1.8,56,,,11.6
108,서울,2018-10-19 21:00,13.3,,1.1,56,,,10.7
108,서울,2018-10-19 22:00,12.3,,1.7,65,,,9.9
108,서울,2018-10-19 23:00,11.7,,1.7,70,,,9.1
108,서울,2018-10-20 00:00,11.3,,1.2,71,,,8.5
108,서울,2018-10-20 01:00,10.9,,0,72,,,7.8
108,서울,2018-10-20 02:00,10.1,,.1,78,,,7.3
108,서울,2018-10-20 03:00,9.5,,.4,77,,,6.8
108,서울,2018-10-20 04:00,8.9,,.4,75,,,6.1
108,서울,2018-10-20 05:00,8.1,,.6,76,,,5.9
108,서울,2018-10-20 06:00,7.5,,.6,79,,,5.5
108,서울,2018-10-20 07:00,7,,.5,82,0,,4.9
108,서울,2018-10-20 08:00,7.8,,1.4,70,.5,,6.7
108,서울,2018-10-20 09:00,10.4,,1.3,60,1,,12.2
108,서울,2018-10-20 10:00,13,,.5,49,1,,19.9
108,서울,2018-10-20 11:00,16.2,,1.6,39,1,,26.2
108,서울,2018-10-20 12:00,17.7,,2.2,33,1,,30.5
108,서울,2018-10-20 13:00,19.4,,1.1,26,1,,33
108,서울,2018-10-20 14:00,20,,1.6,22,1,,33.4
108,서울,2018-10-20 15:00,21.3,,1.5,24,1,,30.4
108,서울,2018-10-20 16:00,20.9,,2,20,1,,26.3
108,서울,2018-10-20 17:00,19.2,,1.5,23,1,,18.2
108,서울,2018-10-20 18:00,16.6,,2.4,41,.2,,14.4
108,서울,2018-10-20 19:00,14.6,,1.9,48,,,12
108,서울,2018-10-20 20:00,13.7,,1,51,,,10.9
108,서울,2018-10-20 21:00,13.3,,2,55,,,10.8
108,서울,2018-10-20 22:00,12.7,,0,58,,,9.4
108,서울,2018-10-20 23:00,11.7,,0,58,,,8.9
108,서울,2018-10-21 00:00,11.2,,0,62,,,8.4
108,서울,2018-10-21 01:00,10.6,,.5,60,,,7.9
108,서울,2018-10-21 02:00,9.8,,.6,63,,,7.1
108,서울,2018-10-21 03:00,9.2,,.4,68,,,6.8
108,서울,2018-10-21 04:00,8.8,,.9,71,,,6.2
108,서울,2018-10-21 05:00,8.2,,1.3,73,,,5.9
108,서울,2018-10-21 06:00,7.6,,.6,75,,,5.4
108,서울,2018-10-21 07:00,7.2,,.5,76,0,,5.5
108,서울,2018-10-21 08:00,7.9,,1.1,67,.4,,6.7
108,서울,2018-10-21 09:00,10.5,,1.2,56,1,,12.2
108,서울,2018-10-21 10:00,13.4,,.8,46,1,,20
108,서울,2018-10-21 11:00,16.8,,1.5,38,1,,26.6
108,서울,2018-10-21 12:00,18.4,,1.9,28,1,,30.4
108,서울,2018-10-21 13:00,19.3,,1.5,24,1,,32.8
108,서울,2018-10-21 14:00,20.1,,2.3,23,1,,32.5
108,서울,2018-10-21 15:00,20.9,,1.5,23,1,,30.1
108,서울,2018-10-21 16:00,20.2,,2.5,24,1,,25.6
108,서울,2018-10-21 17:00,18.8,,2.1,24,1,,18
108,서울,2018-10-21 18:00,16.2,,1.4,41,.2,,13.8
108,서울,2018-10-21 19:00,14.9,,1.4,46,,,12.3
108,서울,2018-10-21 20:00,13.8,,1.6,52,,,11.5
108,서울,2018-10-21 21:00,13,,1,49,,,10.1
108,서울,2018-10-21 22:00,12.2,,0,57,,,9.8
108,서울,2018-10-21 23:00,11.8,,0,56,,,9.8
108,서울,2018-10-22 00:00,11.4,,.2,56,,,8.7
108,서울,2018-10-22 01:00,10.7,,.9,57,,,8.7
108,서울,2018-10-22 02:00,10.5,,.2,57,,,9
108,서울,2018-10-22 03:00,10.2,,1,60,,,9
108,서울,2018-10-22 04:00,10,,.6,62,,,8.3
108,서울,2018-10-22 05:00,9.4,,.8,65,,,7.8
108,서울,2018-10-22 06:00,9.2,,.8,65,,,7.9
108,서울,2018-10-22 07:00,8.9,,.8,67,0,,8
108,서울,2018-10-22 08:00,9.7,,.6,58,.3,,9.9
108,서울,2018-10-22 09:00,11.9,,1.1,50,.7,,14.7
108,서울,2018-10-22 10:00,14.6,,.7,43,1,,20.3
108,서울,2018-10-22 11:00,16.7,,.7,37,1,,24.9
108,서울,2018-10-22 12:00,18.2,,1,34,1,,29.8
108,서울,2018-10-22 13:00,19.4,,1.2,35,.8,,27.6
108,서울,2018-10-22 14:00,20.6,,2.2,30,.7,,30.5
108,서울,2018-10-22 15:00,20.2,,1.6,31,1,,26.7
108,서울,2018-10-22 16:00,19.7,,1.6,34,.7,,22.7
108,서울,2018-10-22 17:00,18.9,,1.7,35,.4,,19.1
108,서울,2018-10-22 18:00,17.3,,.9,43,0,,14.9
108,서울,2018-10-22 19:00,15.6,,1.5,44,,,12.8
108,서울,2018-10-22 20:00,14.5,,1.4,51,,,11.2
108,서울,2018-10-22 21:00,13.4,,.7,56,,,10
108,서울,2018-10-22 22:00,12.7,,0,60,,,9.3
108,서울,2018-10-22 23:00,12,,.4,59,,,8.6
108,서울,2018-10-23 00:00,11.6,,.7,61,,,8.3
108,서울,2018-10-23 01:00,11.1,,.2,62,,,7.9
108,서울,2018-10-23 02:00,10.6,,.9,68,,,7.9
108,서울,2018-10-23 03:00,10.1,,1.1,70,,,7.9
108,서울,2018-10-23 04:00,10,,.9,73,,,8.3
108,서울,2018-10-23 05:00,10,,.5,73,,,8.3
108,서울,2018-10-23 06:00,9.9,,1,75,,,9.3
108,서울,2018-10-23 07:00,10.4,0,.6,71,0,,10.6
108,서울,2018-10-23 08:00,11,0,.8,78,0,,11.1
108,서울,2018-10-23 09:00,11.7,0,.8,77,0,,12.4
108,서울,2018-10-23 10:00,13.8,,1.1,65,.7,,18.7
108,서울,2018-10-23 11:00,13,0,5,70,.2,,14.6
108,서울,2018-10-23 12:00,11.5,5,1.2,90,0,,12.7
108,서울,2018-10-23 13:00,13.5,0,.8,82,.7,,20.5
108,서울,2018-10-23 14:00,15.1,,.9,71,1,,22.2
108,서울,2018-10-23 15:00,16.6,,1.5,68,1,,21.7
108,서울,2018-10-23 16:00,16.1,,1.3,70,.9,,17.8
108,서울,2018-10-23 17:00,15.7,,3.2,63,.7,,15.6
108,서울,2018-10-23 18:00,14.5,,2.1,71,.1,,13.6
108,서울,2018-10-23 19:00,14,,1.6,70,,,11.7
108,서울,2018-10-23 20:00,13.6,,1.4,70,,,10.7
108,서울,2018-10-23 21:00,12.6,,1.2,70,,,10.3
108,서울,2018-10-23 22:00,12.3,,.9,73,,,9.3
108,서울,2018-10-23 23:00,11.2,,.5,78,,,9
108,서울,2018-10-24 00:00,10.8,,1,80,,,8.2
108,서울,2018-10-24 01:00,10.2,,1.2,84,,,7.6
108,서울,2018-10-24 02:00,9.5,,1,87,,,7.4
108,서울,2018-10-24 03:00,9.4,,1.6,85,,,7.1
108,서울,2018-10-24 04:00,9,,.6,87,,,6.7
108,서울,2018-10-24 05:00,8.5,,1.2,87,,,6.3
108,서울,2018-10-24 06:00,8.1,,.9,88,,,6.3
108,서울,2018-10-24 07:00,7.8,,.6,90,0,,5.9
108,서울,2018-10-24 08:00,8.1,,1.2,85,.4,,7.4
108,서울,2018-10-24 09:00,10.1,,1.1,72,1,,11.8
108,서울,2018-10-24 10:00,13,,.9,63,1,,18
108,서울,2018-10-24 11:00,15.7,,1,53,1,,23.2
108,서울,2018-10-24 12:00,16.8,,1.6,48,1,,20.8
108,서울,2018-10-24 13:00,17.2,,2.3,43,1,,24.3
108,서울,2018-10-24 14:00,17.6,,2.5,39,1,,22.7
108,서울,2018-10-24 15:00,18,,3,40,1,,21.5
108,서울,2018-10-24 16:00,18.2,,1.3,42,1,,18.9
108,서울,2018-10-24 17:00,17,,2.2,47,1,,14.4
108,서울,2018-10-24 18:00,15.1,,1.7,53,.2,,11.6
108,서울,2018-10-24 19:00,13.9,,1.9,61,,,10.2
108,서울,2018-10-24 20:00,13.1,,.4,63,,,9.4
108,서울,2018-10-24 21:00,12.1,,1,67,,,9.1
108,서울,2018-10-24 22:00,11.6,,.2,71,,,8.1
108,서울,2018-10-24 23:00,11,,.1,74,,,7.6
108,서울,2018-10-25 00:00,10.5,,.3,75,,,7.2
108,서울,2018-10-25 01:00,10,,.4,78,,,6.8
108,서울,2018-10-25 02:00,9.1,,.5,79,,,6.6
108,서울,2018-10-25 03:00,9.1,,.2,79,,,6
108,서울,2018-10-25 04:00,8.5,,1.2,83,,,6
108,서울,2018-10-25 05:00,7.8,,.9,85,,,5.9
108,서울,2018-10-25 06:00,7.5,,1.3,86,,,5.5
108,서울,2018-10-25 07:00,7.3,,1.4,85,0,,5.6
108,서울,2018-10-25 08:00,7.9,,1.2,76,.3,,6.6
108,서울,2018-10-25 09:00,10.3,,1,64,1,,11.3
108,서울,2018-10-25 10:00,13.4,,1.1,53,1,,17.8
108,서울,2018-10-25 11:00,16.4,,.7,43,1,,21.8
108,서울,2018-10-25 12:00,18.2,,1.4,37,1,,24.6
108,서울,2018-10-25 13:00,19.4,,1.1,32,1,,25.9
108,서울,2018-10-25 14:00,20.6,,1.4,31,1,,24.7
108,서울,2018-10-25 15:00,20.6,,1.4,32,1,,22.5
108,서울,2018-10-25 16:00,20.4,,.9,32,1,,19.1
108,서울,2018-10-25 17:00,19.2,,.7,36,.4,,16.3
108,서울,2018-10-25 18:00,17.3,,1.3,39,0,,14.1
108,서울,2018-10-25 19:00,16.4,,1,47,,,12.7
108,서울,2018-10-25 20:00,15.3,,.5,50,,,11.3
108,서울,2018-10-25 21:00,14.5,,.7,50,,,10.8
108,서울,2018-10-25 22:00,13.6,,1,56,,,9.6
108,서울,2018-10-25 23:00,12.5,,.8,59,,,9
108,서울,2018-10-26 00:00,12.5,,.9,57,,,9.7
108,서울,2018-10-26 01:00,12.7,,1.2,56,,,10.1
108,서울,2018-10-26 02:00,12.8,,.9,59,,,10.7
108,서울,2018-10-26 03:00,12.8,,.5,57,,,10.7
108,서울,2018-10-26 04:00,12.6,,.6,60,,,10.8
108,서울,2018-10-26 05:00,12.4,,.8,60,,,10.7
108,서울,2018-10-26 06:00,12.6,0,1.3,64,,,10.9
108,서울,2018-10-26 07:00,12.6,,.8,63,0,,11.3
108,서울,2018-10-26 08:00,12.1,.5,.8,81,0,,12
108,서울,2018-10-26 09:00,12,.5,.8,86,0,,12.8
108,서울,2018-10-26 10:00,12.9,0,1,84,0,,13.5
108,서울,2018-10-26 11:00,12.4,1,1,87,0,,14.9
108,서울,2018-10-26 12:00,12.4,1,1.1,90,0,,14.2
108,서울,2018-10-26 13:00,12.6,1.5,2.3,87,0,,13.9
108,서울,2018-10-26 14:00,12.7,5.5,1.9,95,0,,13.9
108,서울,2018-10-26 15:00,14,1,1.2,87,.4,,18.3
108,서울,2018-10-26 16:00,14.5,,1.8,81,.8,,16.6
108,서울,2018-10-26 17:00,14.3,,2.9,77,1,,13.3
108,서울,2018-10-26 18:00,13.1,,1.6,74,.2,,11.1
108,서울,2018-10-26 19:00,12.9,,2.5,66,,,10.7
108,서울,2018-10-26 20:00,12.2,0,5.4,67,,,10.1
108,서울,2018-10-26 21:00,10.6,,2.4,70,,,9.3
108,서울,2018-10-26 22:00,10.5,0,2.4,72,,,8.9
108,서울,2018-10-26 23:00,10.2,,3.9,64,,,8.2
108,서울,2018-10-27 00:00,9.9,,3.2,65,,,7.8
108,서울,2018-10-27 01:00,9.9,,3.5,62,,,7
108,서울,2018-10-27 02:00,9.5,,3,58,,,6.5
108,서울,2018-10-27 03:00,9.1,,2.8,60,,,5.9
108,서울,2018-10-27 04:00,8.8,,2.8,61,,,5.6
108,서울,2018-10-27 05:00,8,,1.6,65,,,5.2
108,서울,2018-10-27 06:00,7.4,,2.3,66,,,5.1
108,서울,2018-10-27 07:00,7.3,,3.2,65,0,,5
108,서울,2018-10-27 08:00,7.7,,2.4,62,.2,,5.7
108,서울,2018-10-27 09:00,8.3,,4,55,1,,8.7
108,서울,2018-10-27 10:00,9.5,,3.7,46,1,,13
108,서울,2018-10-27 11:00,10.4,,4.1,42,1,,15.9
108,서울,2018-10-27 12:00,10.4,,4.9,41,.7,,15.8
108,서울,2018-10-27 13:00,10.6,,4.6,38,.9,,12.5
108,서울,2018-10-27 14:00,10.8,,4.4,37,.6,,13
108,서울,2018-10-27 15:00,11.4,,3.8,32,.8,,16.3
108,서울,2018-10-27 16:00,10.6,,3.3,35,.8,,11
108,서울,2018-10-27 17:00,9.5,,5.7,34,.8,,8.1
108,서울,2018-10-27 18:00,8.9,,3.5,39,.2,,5.8
108,서울,2018-10-27 19:00,8,,2.9,42,,,5
108,서울,2018-10-27 20:00,7.6,,4.2,44,,,4.4
108,서울,2018-10-27 21:00,7.3,,3.4,49,,,3.9
108,서울,2018-10-27 22:00,6.6,,1.8,51,,,3.9
108,서울,2018-10-27 23:00,6.3,,1.8,52,,,3.9
108,서울,2018-10-28 00:00,6.7,,1.5,55,,,3.9
108,서울,2018-10-28 01:00,6.9,,1.8,55,,,4.4
108,서울,2018-10-28 02:00,6.6,,.4,59,,,3.5
108,서울,2018-10-28 03:00,6.2,,.6,59,,,5.4
108,서울,2018-10-28 04:00,6.8,,1.1,65,,,6.1
108,서울,2018-10-28 05:00,7.2,0,2.5,68,,,6.8
108,서울,2018-10-28 06:00,6.9,1.5,1.7,86,,,6.8
108,서울,2018-10-28 07:00,6.9,0,.9,88,0,,6.7
108,서울,2018-10-28 08:00,6.8,,1.4,89,0,,7.7
108,서울,2018-10-28 09:00,7.3,2.5,1.1,90,0,,8.5
108,서울,2018-10-28 10:00,8.2,,.4,89,0,,10.5
108,서울,2018-10-28 11:00,9.4,0,1.2,86,.1,,14.1
108,서울,2018-10-28 12:00,11.9,0,1.6,74,1,,19.5
108,서울,2018-10-28 13:00,12.1,0,1.2,75,.5,,16.7
108,서울,2018-10-28 14:00,12.4,0,1.9,72,.5,,15.8
108,서울,2018-10-28 15:00,12.2,,3.3,67,.3,,15.2
108,서울,2018-10-28 16:00,12.2,0,1.9,65,.4,,13.2
108,서울,2018-10-28 17:00,9.4,1.5,1.2,85,0,,10.9
108,서울,2018-10-28 18:00,8.9,,1.8,85,0,,9.6
108,서울,2018-10-28 19:00,8.4,,1.2,85,,,8.4
108,서울,2018-10-28 20:00,8.2,,2.8,82,,,8
108,서울,2018-10-28 21:00,7.6,,1.1,75,,,6.1
108,서울,2018-10-28 22:00,6.7,,.6,76,,,5.4
108,서울,2018-10-28 23:00,6,,1.1,74,,,4.5
108,서울,2018-10-29 00:00,5.3,,1.7,81,,,3.9
108,서울,2018-10-29 01:00,5.1,,1.1,83,,,3.7
108,서울,2018-10-29 02:00,4.7,,1,81,,,3.7
108,서울,2018-10-29 03:00,5,,.8,67,,,5.4
108,서울,2018-10-29 04:00,5.6,0,.7,66,,,5.2
108,서울,2018-10-29 05:00,5.1,,.7,76,,,4
108,서울,2018-10-29 06:00,4.7,,.6,76,,,4.6
108,서울,2018-10-29 07:00,4.6,,.7,76,0,,4.1
108,서울,2018-10-29 08:00,5.1,,.3,67,.1,,6.1
108,서울,2018-10-29 09:00,7.5,,1.6,53,1,,9.4
108,서울,2018-10-29 10:00,9.6,,1.8,43,1,,14.1
108,서울,2018-10-29 11:00,11,,2.6,46,1,,18.1
108,서울,2018-10-29 12:00,10.8,0,2.7,49,.9,,14.3
108,서울,2018-10-29 13:00,10.4,0,2.7,49,0,,13.1
108,서울,2018-10-29 14:00,11.3,,3.7,39,.7,,13.7
108,서울,2018-10-29 15:00,11,,3.4,46,.2,,11.3
108,서울,2018-10-29 16:00,11.3,,3.6,41,1,,12.2
108,서울,2018-10-29 17:00,10,,4.9,43,.6,,8.9
108,서울,2018-10-29 18:00,9.4,,3.4,51,0,,7.2
108,서울,2018-10-29 19:00,8.1,,3.7,53,,,5.9
108,서울,2018-10-29 20:00,6.8,,3.2,59,,,4.5
108,서울,2018-10-29 21:00,5.7,,2.3,61,,,3.7
108,서울,2018-10-29 22:00,5.1,,2.2,58,,,3.2
108,서울,2018-10-29 23:00,4.3,,1.4,58,,,2.2
108,서울,2018-10-30 00:00,3.4,,1.5,55,,,1.8
108,서울,2018-10-30 01:00,3,,1,55,,,1.2
108,서울,2018-10-30 02:00,2.1,,.5,56,,,.9
108,서울,2018-10-30 03:00,1.7,,.5,59,,,.6
108,서울,2018-10-30 04:00,1.6,,.3,63,,,.2
108,서울,2018-10-30 05:00,1.1,,.6,68,,,.4
108,서울,2018-10-30 06:00,.8,,1.4,69,,,.4
108,서울,2018-10-30 07:00,1.3,,1.2,65,0,,.4
108,서울,2018-10-30 08:00,1.4,,.9,58,.1,,.6
108,서울,2018-10-30 09:00,3.7,,1.9,49,1,,3.9
108,서울,2018-10-30 10:00,6.1,,2.5,38,1,,10.5
108,서울,2018-10-30 11:00,7.5,,1.4,36,1,,15.2
108,서울,2018-10-30 12:00,8.5,,1.5,34,1,,17.8
108,서울,2018-10-30 13:00,9.8,,1.8,33,1,,19.4
108,서울,2018-10-30 14:00,10.7,,1.7,33,1,,19.8
108,서울,2018-10-30 15:00,10.9,,2.6,33,1,,16.8
108,서울,2018-10-30 16:00,11,,2.3,34,1,,12.7
108,서울,2018-10-30 17:00,9.9,,2.6,40,1,,8.4
108,서울,2018-10-30 18:00,8.4,,2.6,52,0,,7.1
108,서울,2018-10-30 19:00,8,,2.1,52,,,7.1
108,서울,2018-10-30 20:00,7.6,,1.1,59,,,6.1
108,서울,2018-10-30 21:00,7.6,,2,55,,,6.4
108,서울,2018-10-30 22:00,7.6,,1.8,50,,,6.6
108,서울,2018-10-30 23:00,7.7,0,1,50,,,6.7
108,서울,2018-10-31 00:00,7.1,0,1.7,59,,,6.7
108,서울,2018-10-31 01:00,6.6,0,1,66,,,6.3
108,서울,2018-10-31 02:00,6.4,0,0,65,,,6.2
108,서울,2018-10-31 03:00,5.6,,.1,69,,,4.5
108,서울,2018-10-31 04:00,5,,1.4,71,,,3.3
108,서울,2018-10-31 05:00,4.1,,.9,74,,,2.7
108,서울,2018-10-31 06:00,3.6,,.8,75,,,2.1
108,서울,2018-10-31 07:00,3.2,,.9,74,0,,1.8
108,서울,2018-10-31 08:00,3.7,,1.8,67,.1,,2.2
108,서울,2018-10-31 09:00,5.1,,1.8,56,1,,5.7
108,서울,2018-10-31 10:00,7.2,,2.2,49,1,,12.1
108,서울,2018-10-31 11:00,8.7,,2.6,41,1,,16
108,서울,2018-10-31 12:00,10,,2,39,1,,18.5
108,서울,2018-10-31 13:00,11.2,,2.6,34,1,,19.9
108,서울,2018-10-31 14:00,11.9,,2.4,34,1,,19.6
108,서울,2018-10-31 15:00,12,,3,35,1,,17.4
108,서울,2018-10-31 16:00,11.8,,2.3,34,1,,13.4
108,서울,2018-10-31 17:00,11.3,,1.8,41,1,,9.3
108,서울,2018-10-31 18:00,9.4,,2,48,.2,,7
108,서울,2018-10-31 19:00,8.4,,1,53,,,5.9
108,서울,2018-10-31 20:00,7.6,,.7,59,,,4.9
108,서울,2018-10-31 21:00,7.6,,3,59,,,4.4
108,서울,2018-10-31 22:00,6.8,,2.2,58,,,4
108,서울,2018-10-31 23:00,6.4,,1.8,60,,,3.5
108,서울,2018-11-01 00:00,5.7,,2.3,62,,,2.9
108,서울,2018-11-01 01:00,5.1,,1.6,65,,,2.5
108,서울,2018-11-01 02:00,4.4,,1.4,64,,,2.2
108,서울,2018-11-01 03:00,4.2,,.7,65,,,1.8
108,서울,2018-11-01 04:00,3.6,,.8,70,,,1.3
108,서울,2018-11-01 05:00,3.3,,0,72,,,1
108,서울,2018-11-01 06:00,2.9,,.2,75,,,.9
108,서울,2018-11-01 07:00,2.5,,.5,75,0,,.7
108,서울,2018-11-01 08:00,2.8,,.9,74,.1,,1.5
108,서울,2018-11-01 09:00,4.7,,.9,60,1,,5.7
108,서울,2018-11-01 10:00,8.1,,.7,51,1,,12.6
108,서울,2018-11-01 11:00,11.1,,1.6,46,1,,17.1
108,서울,2018-11-01 12:00,12.6,,2.6,36,1,,19.4
108,서울,2018-11-01 13:00,13.6,,1.8,32,1,,21.3
108,서울,2018-11-01 14:00,14.9,,2.5,31,1,,21.4
108,서울,2018-11-01 15:00,14.8,,2.7,30,1,,19.4
108,서울,2018-11-01 16:00,14.7,,2,32,1,,15.5
108,서울,2018-11-01 17:00,13.7,,1.4,37,1,,11.2
108,서울,2018-11-01 18:00,11.8,,1.3,43,.1,,8.5
108,서울,2018-11-01 19:00,10.5,,1.2,49,,,7.1
108,서울,2018-11-01 20:00,9.9,,1.7,53,,,6
108,서울,2018-11-01 21:00,9.3,,1.1,54,,,5.4
108,서울,2018-11-01 22:00,8.3,,.2,61,,,4.8
108,서울,2018-11-01 23:00,7.8,,.4,63,,,4.3
108,서울,2018-11-02 00:00,7.2,,1,64,,,3.9
108,서울,2018-11-02 01:00,6.6,,0,69,,,3.5
108,서울,2018-11-02 02:00,6.1,,.5,68,,,3.2
108,서울,2018-11-02 03:00,5.7,,.8,72,,,3
108,서울,2018-11-02 04:00,5.2,,1.3,74,,,2.9
108,서울,2018-11-02 05:00,4.8,,.7,75,,,2.7
108,서울,2018-11-02 06:00,4.5,,1,77,,,2.3
108,서울,2018-11-02 07:00,4.1,,.8,75,0,,2.4
108,서울,2018-11-02 08:00,4.7,,1,72,.1,,3.2
108,서울,2018-11-02 09:00,7,,.7,57,1,,6.8
108,서울,2018-11-02 10:00,10,,1.2,49,1,,13.6
108,서울,2018-11-02 11:00,12.8,,1,44,1,,18
108,서울,2018-11-02 12:00,14.9,,1.1,40,1,,21.3
108,서울,2018-11-02 13:00,16.5,,1.2,37,1,,23.6
108,서울,2018-11-02 14:00,18,,1.2,31,1,,24.4
108,서울,2018-11-02 15:00,18.6,,1.4,31,1,,22.7
108,서울,2018-11-02 16:00,18.8,,1.4,32,1,,18.1
108,서울,2018-11-02 17:00,17,,1.5,36,1,,13.3
108,서울,2018-11-02 18:00,14.6,,1.4,42,.1,,10.1
108,서울,2018-11-02 19:00,12.8,,1.4,40,,,8.5
108,서울,2018-11-02 20:00,11.7,,1.2,45,,,7.2
108,서울,2018-11-02 21:00,10.8,,2,57,,,6.8
108,서울,2018-11-02 22:00,10,,2,56,,,6.5
108,서울,2018-11-02 23:00,9.7,,1.3,56,,,5.7
108,서울,2018-11-03 00:00,8.8,,.6,63,,,5.4
108,서울,2018-11-03 01:00,8.5,,.2,61,,,4.6
108,서울,2018-11-03 02:00,7.6,,1.2,68,,,4.1
108,서울,2018-11-03 03:00,7.1,,.6,67,,,3.6
108,서울,2018-11-03 04:00,6.3,,1,72,,,3.4
108,서울,2018-11-03 05:00,6.1,,1,75,,,3.2
108,서울,2018-11-03 06:00,5.5,,.6,78,,,3
108,서울,2018-11-03 07:00,5.2,,1.3,79,0,,2.8
108,서울,2018-11-03 08:00,5.4,,.4,75,.1,,3.7
108,서울,2018-11-03 09:00,7.9,,1.3,58,1,,7.3
108,서울,2018-11-03 10:00,11,,.7,49,1,,14.3
108,서울,2018-11-03 11:00,14.5,,1.6,42,1,,19.3
108,서울,2018-11-03 12:00,16.5,,1.8,37,1,,22.7
